time_s,capped
0.0012886524200439453,0
0.00011229515075683594,0
0.008127689361572266,0
0.010646343231201172,0
0.0009188652038574219,0
8.678436279296875e-05,0
0.014312267303466797,0
0.022169828414916992,0
0.0044558048248291016,0
0.9659347534179688,0
0.005606889724731445,0
0.0014014244079589844,0
0.00014829635620117188,0
0.06215620040893555,0
0.0013585090637207031,0
0.0014896392822265625,0
0.001394510269165039,0
0.0071871280670166016,0
0.0001266002655029297,0
0.012207984924316406,0
0.00012254714965820312,0
0.00011515617370605469,0
0.0008575916290283203,0
0.00011181831359863281,0
0.0005664825439453125,0
0.0005686283111572266,0
0.001386880874633789,0
1.8176243305206299,0
0.001123189926147461,0
0.001531362533569336,0
0.0007321834564208984,0
0.010883331298828125,0
0.17235779762268066,0
0.0002834796905517578,0
0.15569496154785156,0
0.0001575946807861328,0
0.024667978286743164,0
0.00818181037902832,0
0.00013589859008789062,0
0.21491527557373047,0
0.0017056465148925781,0
0.0009114742279052734,0
0.00012969970703125,0
1.2417693138122559,0
0.006234645843505859,0
0.0017244815826416016,0
0.0010159015655517578,0
0.013549089431762695,0
0.17707014083862305,0
0.001041412353515625,0
0.0015361309051513672,0
0.00011730194091796875,0
0.017612457275390625,0
0.00013947486877441406,0
9.393692016601562e-05,0
0.0006327629089355469,0
0.0422825813293457,0
0.001409292221069336,0
0.00012755393981933594,0
0.00010514259338378906,0
0.0014050006866455078,0
0.0001442432403564453,0
0.00010466575622558594,0
0.012037992477416992,0
0.004230022430419922,0
0.0015456676483154297,0
0.004451274871826172,0
0.0006549358367919922,0
0.13159942626953125,0
0.009955883026123047,0
0.019833087921142578,0
0.00015807151794433594,0
0.001538991928100586,0
0.00012874603271484375,0
0.00011181831359863281,0
9.34600830078125e-05,0
0.2489304542541504,0
0.0006730556488037109,0
0.001909494400024414,0
0.7426507472991943,0
0.03557252883911133,0
0.9470276832580566,0
0.010498523712158203,0
0.019483327865600586,0
0.0006749629974365234,0
0.00011992454528808594,0
0.0029969215393066406,0
0.0011188983917236328,0
0.010621070861816406,0
0.22966814041137695,0
0.0010478496551513672,0
0.0001289844512939453,0
0.0008592605590820312,0
0.00011372566223144531,0
0.0005567073822021484,0
0.0008604526519775391,0
0.007085561752319336,0
0.04372000694274902,0
0.0015435218811035156,0
0.001249074935913086,0
0.00012922286987304688,0
0.006295204162597656,0
0.9271116256713867,0
0.1883394718170166,0
0.00916290283203125,0
0.0011906623840332031,0
0.00013518333435058594,0
0.001459360122680664,0
0.0017552375793457031,0
0.0011386871337890625,0
0.013236522674560547,0
0.0001239776611328125,0
0.00010204315185546875,0
0.28474950790405273,0
0.0001747608184814453,0
0.5350992679595947,0
0.0010113716125488281,0
0.42400217056274414,0
0.3414876461029053,0
0.0018448829650878906,0
0.000240325927734375,0
0.4693870544433594,0
0.013928890228271484,0
0.0013570785522460938,0
0.00034737586975097656,0
0.6337230205535889,0
0.0014519691467285156,0
0.00011658668518066406,0
0.0005629062652587891,0
1.4153788089752197,0
0.0014481544494628906,0
0.00011754035949707031,0
0.00011086463928222656,0
0.02934861183166504,0
0.0001938343048095703,0
0.66815185546875,0
0.055286407470703125,0
0.1571025848388672,0
6.865802526473999,0
0.0042378902435302734,0
0.012325286865234375,0
0.5474293231964111,0
0.02089858055114746,0
0.0012445449829101562,0
0.026865482330322266,0
0.001622915267944336,0
0.00012445449829101562,0
9.918212890625e-05,0
0.020176410675048828,0
0.00015807151794433594,0
0.3827333450317383,0
0.002109050750732422,0
0.013437986373901367,0
0.0002899169921875,0
0.001909017562866211,0
0.0022170543670654297,0
0.0018177032470703125,0
2.565094232559204,0
0.0002434253692626953,0
0.23526763916015625,0
0.0059604644775390625,0
0.00017786026000976562,0
0.000843048095703125,0
0.0009734630584716797,0
0.00010967254638671875,0
0.0025947093963623047,0
0.00074005126953125,0
0.0009019374847412109,0
0.015112161636352539,0
0.0001761913299560547,0
8.487701416015625e-05,0
0.1212770938873291,0
0.00016760826110839844,0
0.0004405975341796875,0
0.0010647773742675781,0
0.0001652240753173828,0
0.0013391971588134766,0
0.020247220993041992,0
0.0011229515075683594,0
0.0077724456787109375,0
0.00017142295837402344,0
0.0007259845733642578,0
0.011483192443847656,0
0.0012993812561035156,0
0.0001742839813232422,0
0.0012221336364746094,0
0.00014710426330566406,0
0.00911402702331543,0
1.178624153137207,0
0.6680562496185303,0
0.15398406982421875,0
0.0013997554779052734,0
0.0014483928680419922,0
0.002084493637084961,0
0.007641315460205078,0
0.00010991096496582031,0
2.4197144508361816,0
0.00018143653869628906,0
0.00010728836059570312,0
0.3694455623626709,0
0.0014526844024658203,0
0.0012371540069580078,0
0.0009963512420654297,0
0.005193471908569336,0
0.004210948944091797,0
0.06653141975402832,0
0.006708383560180664,0
0.015540599822998047,0
